Date,Velocity - Daily
2018-05-10,0.0612706
2018-05-11,0.0739912
2018-05-12,0.0736579
2018-05-13,0.0585936
2018-05-14,0.0501192
2018-05-15,0.0743163
2018-05-16,0.060501
2018-05-17,0.0690108
2018-05-18,0.0622918
2018-05-19,0.0669138
2018-05-20,0.0414272
2018-05-21,0.0434824
2018-05-22,0.0480602
2018-05-23,0.0554951
2018-05-24,0.0636555
2018-05-25,0.0689272
2018-05-26,0.0557162
2018-05-27,0.0352274
2018-05-28,0.0479211
2018-05-29,0.0774222
2018-05-30,0.0753629
2018-05-31,0.0747291
2018-06-01,0.079112
2018-06-02,0.06933
2018-06-03,0.0560453
2018-06-04,0.055736
2018-06-05,0.085834
2018-06-06,0.072332
2018-06-07,0.0668606
2018-06-08,0.0713176
2018-06-09,0.0821335
2018-06-10,0.057248
2018-06-11,0.0788363
2018-06-12,0.0982189
2018-06-13,0.0838092
2018-06-14,0.109
2018-06-15,0.109399
2018-06-16,0.0986333
2018-06-17,0.0462201
2018-06-18,0.040036
2018-06-19,0.0613302
2018-06-20,0.086112
2018-06-21,0.0678924
2018-06-22,0.0539697
2018-06-23,0.111146
2018-06-24,0.0802496
2018-06-25,0.0537474
2018-06-26,0.0758623
2018-06-27,0.0495432
2018-06-28,0.0585492
2018-06-29,0.0568211
2018-06-30,0.060402
2018-07-01,0.0419948
2018-07-02,0.0496728
2018-07-03,0.059579
2018-07-04,0.0616234
2018-07-05,0.0514668
2018-07-06,0.0614184
2018-07-07,0.0555805
2018-07-08,0.0341428
2018-07-09,0.0449522
2018-07-10,0.0604855
2018-07-11,0.0682055
2018-07-12,0.0486866
2018-07-13,0.0495729
2018-07-14,0.0514848
2018-07-15,0.0422367
2018-07-16,0.042769
2018-07-17,0.0726979
2018-07-18,0.0614065
2018-07-19,0.0644361
2018-07-20,0.0563617
2018-07-21,0.0537352
2018-07-22,0.0377026
2018-07-23,0.0337091
2018-07-24,0.0566165
2018-07-25,0.0689943
2018-07-26,0.0583742
2018-07-27,0.0502134
2018-07-28,0.0571482
2018-07-29,0.0370273
2018-07-30,0.0391928
2018-07-31,0.0510594
2018-08-01,0.0500817
2018-08-02,0.0526646
2018-08-03,0.0528078
2018-08-04,0.0580165
2018-08-05,0.0564522
2018-08-06,0.0607101
2018-08-07,0.0725306
2018-08-08,0.0676189
2018-08-09,0.0738356
2018-08-10,0.0655854
2018-08-11,0.0559963
2018-08-12,0.0463363
2018-08-13,0.036125
2018-08-14,0.0521374
2018-08-15,0.0698506
2018-08-16,0.0609267
2018-08-17,0.0535036
2018-08-18,0.0496687
2018-08-19,0.0373758
2018-08-20,0.0342192
2018-08-21,0.050573
2018-08-22,0.0606495
2018-08-23,0.0513203
2018-08-24,0.050601
2018-08-25,0.0446145
2018-08-26,0.0374082
2018-08-27,0.0293074
2018-08-28,0.0578965
2018-08-29,0.110213
2018-08-30,0.0512681
2018-08-31,0.0494978
2018-09-01,0.0903827
2018-09-02,0.0504357
2018-09-03,0.0475264
2018-09-04,0.0535723
2018-09-05,0.0564055
2018-09-06,0.0543149
2018-09-07,0.0730049
2018-09-08,0.0630719
2018-09-09,0.0411602
2018-09-10,0.0416104
2018-09-11,0.0498503
2018-09-12,0.0529333
2018-09-13,0.0511457
2018-09-14,0.0662943
2018-09-15,0.0425202
2018-09-16,0.0424742
2018-09-17,0.0407857
2018-09-18,0.0602408
2018-09-19,0.0591673
2018-09-20,0.0556604
2018-09-21,0.0532957
2018-09-22,0.0675991
2018-09-23,0.0417044
2018-09-24,0.0319761
2018-09-25,0.0441314
2018-09-26,0.0794494
2018-09-27,0.0615745
